id,name,state,abbrev,first_date,last_date,days,hours,hours_2014-01,hours_2014-02,hours_2014-03,hours_2014-04,hours_2014-05,hours_2014-06,hours_2014-07,hours_2014-08,hours_2014-09,hours_2014-10,hours_2014-11,hours_2014-12,hours_2015-01,hours_2015-02,hours_2015-03,hours_2015-04,hours_2015-05,hours_2015-06,hours_2015-07,hours_2015-08,hours_2015-09,hours_2015-10,hours_2015-11,hours_2015-12,hours_2016-01,hours_2016-02,hours_2016-03,hours_2016-04,hours_2016-05,hours_2016-06,hours_2016-07,hours_2016-08,hours_2016-09,hours_2016-10,hours_2016-11,hours_2016-12,hours_2017-01,hours_2017-02,hours_2017-03,hours_2017-04,hours_2017-05,hours_2017-06,hours_2017-07,hours_2017-08,hours_2017-09,hours_2017-10,hours_2017-11,hours_2017-12,hours_2018-01,hours_2018-02,hours_2018-03,hours_2018-04,hours_2018-05,hours_2018-06,hours_2018-07,hours_2018-08,hours_2018-09,hours_2018-10,hours_2018-11,hours_2018-12,hours_2019-01,hours_2019-02,hours_2019-03,hours_2019-04,hours_2019-05,hours_2019-06,hours_2019-07,hours_2019-08,hours_2019-09,hours_2019-10,hours_2019-11,hours_2019-12,hours_2020-01,hours_2020-02,hours_2020-03,hours_2020-04,hours_2020-05,hours_2020-06,hours_2020-07,hours_2020-08,hours_2020-09,hours_2020-10,hours_2020-11,hours_2020-12
05113,Polk,Arkansas,AR,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22025,Catahoula,Louisiana,LA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22029,Concordia,Louisiana,LA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06095,Solano,California,CA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51095,James City,Virginia,VA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55063,La Crosse,Wisconsin,WI,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37187,Washington,North Carolina,NC,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26081,Kent,Michigan,MI,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28015,Carroll,Mississippi,MS,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29029,Camden,Missouri,MO,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34013,Essex,New Jersey,NJ,2014-05-31,2020-06-06,122.0,147.70874999999958,,,,,,0.10013888888888889,0.5201388888888889,0.5201388888888889,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.7780555555555555,0.8616666666666666,1.1113888888888888,1.1113888888888888,1.1113888888888888,1.1876388888888887,1.8269444444444445,1.8965277777777778,1.8965277777777778,1.9704166666666667,2.041111111111111,2.041111111111111,2.3851388888888887,2.7162499999999996,2.7162499999999996,2.7162499999999996,2.789444444444444,2.934444444444444,3.079583333333333,3.079583333333333,3.079583333333333,3.079583333333333,3.079583333333333,3.079583333333333,3.3345833333333323,3.8026388888888736,3.8026388888888736,3.9686111111110915,17.100555555555538,17.174444444444415,22.791111111111057,23.683611111111066,25.87111111111108,26.18583333333327,30.005972222222113,30.480416666666557,30.833888888888744,39.60513888888903,44.24527777777756,49.30236111111086,62.22805555555531,63.81833333333319,73.48472222222215,92.81249999999996,100.82472222222219,100.98513888888888,104.1922222222222,107.99638888888899,121.97194444444457,128.2184722222223,128.77041666666676,132.0788888888889,132.0788888888889,135.5630555555555,135.73486111111092,137.42527777777758,147.4688888888887,147.4688888888887,147.4688888888887,147.62749999999966,147.70874999999958,147.70874999999958,147.70874999999958,147.70874999999958,147.70874999999958,147.70874999999958
34005,Burlington,New Jersey,NJ,2014-04-11,2020-06-06,55.0,20.522083333332965,,,,,0.3672222222222222,0.3672222222222222,1.0733333333333335,1.0733333333333335,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.4070833333333332,1.7154166666666664,2.5587499999999994,2.5587499999999994,2.5587499999999994,2.9313888888888875,3.587638888888889,4.1525,4.1525,4.4756944444444455,4.935000000000001,4.935000000000001,6.3450000000000015,7.186111111111113,7.186111111111113,7.186111111111113,7.508750000000003,8.33402777777778,8.657500000000002,8.657500000000002,8.657500000000002,8.657500000000002,8.657500000000002,8.657500000000002,9.465833333333336,10.125555555555593,10.125555555555593,10.790000000000077,10.790000000000077,11.123888888888985,11.742777777777892,11.742777777777892,11.742777777777892,12.816666666666606,13.006666666666513,13.006666666666513,13.724444444444334,13.724444444444334,14.087638888888776,14.087638888888776,15.0790277777776,15.0790277777776,15.949861111110929,15.949861111110929,15.949861111110929,16.65486111111089,16.65486111111089,17.684583333333045,17.684583333333045,17.684583333333045,17.684583333333045,18.362499999999685,18.362499999999685,18.362499999999685,19.504305555555213,19.504305555555213,19.504305555555213,19.504305555555213,19.504305555555213,20.180833333332977,20.522083333332965,20.522083333332965,20.522083333332965,20.522083333332965,20.522083333332965,20.522083333332965
41005,Clackamas,Oregon,OR,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28025,Clay,Mississippi,MS,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19075,Grundy,Iowa,IA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01049,DeKalb,Alabama,AL,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42019,Butler,Pennsylvania,PA,2015-07-03,2020-08-08,4.0,8.926388888888878,,,,,,,,,,,,,,,,,,,,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.06763888888888889,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,0.09486111111111112,8.09291666666666,8.926388888888878,8.926388888888878,8.926388888888878,8.926388888888878
08029,Delta,Colorado,CO,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19193,Woodbury,Iowa,IA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13021,Bibb,Georgia,GA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48113,Dallas,Texas,TX,2019-06-20,2019-08-08,4.0,56.81319444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.528194444444441,15.528194444444441,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445,56.81319444444445
26163,Wayne,Michigan,MI,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30059,Meagher,Montana,MT,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51049,Cumberland,Virginia,VA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48043,Brewster,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,Alachua,Florida,FL,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42061,Huntingdon,Pennsylvania,PA,2017-06-16,2017-06-19,4.0,67.6713888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889,67.6713888888889
29077,Greene,Missouri,MO,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31091,Hooker,Nebraska,NE,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51143,Pittsylvania,Virginia,VA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42085,Mercer,Pennsylvania,PA,2018-06-29,2018-06-29,1.0,0.43222222222222184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184,0.43222222222222184
29117,Livingston,Missouri,MO,2015-06-30,2015-06-30,1.0,0.9988888888888889,,,,,,,,,,,,,,,,,,,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9988888888888889
45075,Orangeburg,South Carolina,SC,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48073,Cherokee,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48265,Kerr,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53061,Snohomish,Washington,WA,2019-02-23,2019-02-23,1.0,0.7434722222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222,0.7434722222222222
04012,La Paz,Arizona,AZ,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013,Bell,Kentucky,KY,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41067,Washington,Oregon,OR,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38105,Williams,North Dakota,ND,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33015,Rockingham,New Hampshire,NH,2014-05-03,2020-03-07,30.0,17.76305555555562,,,,,,1.0318055555555556,1.0318055555555556,1.0318055555555556,1.0318055555555556,1.0318055555555556,1.0318055555555556,1.0318055555555556,1.0318055555555556,1.0318055555555556,1.5244444444444452,1.5244444444444452,1.5244444444444452,1.5244444444444452,1.5244444444444452,1.5244444444444452,1.5244444444444452,1.5244444444444452,8.854166666666668,8.854166666666668,8.854166666666668,8.854166666666668,8.854166666666668,8.854166666666668,8.854166666666668,9.105138888888892,9.391944444444448,9.391944444444448,9.391944444444448,9.391944444444448,9.391944444444448,9.894722222222228,9.894722222222228,9.894722222222228,9.894722222222228,10.322916666666671,10.827083333333336,11.961111111111114,11.961111111111114,12.611666666666702,12.611666666666702,12.611666666666702,12.611666666666702,12.611666666666702,12.611666666666702,13.160694444444495,13.160694444444495,13.441388888888957,13.971111111111204,14.540277777777895,14.540277777777895,15.513055555555678,15.513055555555678,15.513055555555678,16.080138888889003,16.080138888889003,16.080138888889003,16.080138888889003,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.21694444444453,17.76305555555562,17.76305555555562,17.76305555555562,17.76305555555562,17.76305555555562,17.76305555555562,17.76305555555562,17.76305555555562,17.76305555555562
34011,Cumberland,New Jersey,NJ,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34033,Salem,New Jersey,NJ,2014-04-11,2020-06-06,52.0,10.241805555555551,,,,,0.16722222222222222,0.5330555555555556,0.8241666666666668,0.8241666666666668,0.8241666666666668,0.8241666666666668,0.8241666666666668,0.8241666666666668,0.8795833333333335,0.8795833333333335,0.8795833333333335,0.8795833333333335,0.8795833333333335,0.8795833333333335,0.8795833333333335,1.134027777777778,1.6434722222222224,1.6434722222222224,1.6434722222222224,1.8097222222222225,2.0887500000000006,2.1927777777777786,2.1927777777777786,2.339583333333334,2.484583333333334,2.484583333333334,3.0156944444444456,3.3011111111111124,3.3011111111111124,3.3011111111111124,3.445277777777779,3.588611111111112,4.171944444444446,4.171944444444446,4.171944444444446,4.171944444444446,4.171944444444446,4.171944444444446,4.455694444444445,4.986388888888894,4.986388888888894,5.867083333333342,5.867083333333342,6.013611111111121,6.2563888888889005,6.2563888888889005,6.2563888888889005,6.7347222222222385,6.7347222222222385,6.7347222222222385,7.048194444444462,7.048194444444462,7.048194444444462,7.048194444444462,7.361944444444462,7.361944444444462,7.670972222222238,7.670972222222238,7.670972222222238,8.275277777777795,8.275277777777795,8.766666666666676,8.766666666666676,8.766666666666676,8.766666666666676,9.506527777777787,9.506527777777787,9.506527777777787,9.825833333333335,9.825833333333335,9.825833333333335,9.825833333333335,9.825833333333335,10.109861111111112,10.241805555555551,10.241805555555551,10.241805555555551,10.241805555555551,10.241805555555551,10.241805555555551
37055,Dare,North Carolina,NC,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55117,Sheboygan,Wisconsin,WI,2014-09-28,2020-08-03,7.0,3.3562499999999975,,,,,,,,,,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.1247222222222222,1.935972222222222,1.935972222222222,1.935972222222222,1.935972222222222,1.935972222222222,1.935972222222222,1.935972222222222,1.935972222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.288472222222222,2.6008333333333318,2.6008333333333318,2.6008333333333318,2.6008333333333318,2.6008333333333318,2.6008333333333318,2.6008333333333318,2.6008333333333318,2.6008333333333318,2.6008333333333318,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,2.9984722222222193,3.3562499999999975,3.3562499999999975,3.3562499999999975,3.3562499999999975
51059,Fairfax,Virginia,VA,2020-05-11,2020-08-29,15.0,2.203055555555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624861111111111,0.990138888888889,2.034305555555555,2.203055555555557,2.203055555555557,2.203055555555557,2.203055555555557
47077,Henderson,Tennessee,TN,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46087,McCook,South Dakota,SD,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47089,Jefferson,Tennessee,TN,2019-07-04,2019-07-04,1.0,1.1201388888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886,1.1201388888888886
48241,Jasper,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42035,Clinton,Pennsylvania,PA,2014-02-14,2018-11-11,19.0,7.632500000000165,,,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,0.7005555555555555,1.0448611111111112,1.3726388888888894,1.3726388888888894,1.3726388888888894,1.9608333333333339,1.9608333333333339,1.9608333333333339,2.5123611111111113,2.5123611111111113,2.5123611111111113,2.5123611111111113,2.5123611111111113,2.5123611111111113,2.8352777777777782,2.8352777777777782,2.8352777777777782,2.8352777777777782,2.8352777777777782,2.8352777777777782,2.8352777777777782,3.6152777777777794,3.6152777777777794,3.6152777777777794,3.6152777777777794,4.64513888888889,5.066805555555562,5.066805555555562,5.066805555555562,5.066805555555562,5.066805555555562,5.066805555555562,5.066805555555562,5.5258333333333685,6.221944444444535,6.221944444444535,6.897777777777937,6.897777777777937,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165,7.632500000000165
53047,Okanogan,Washington,WA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53065,Stevens,Washington,WA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13313,Whitfield,Georgia,GA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48355,Nueces,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50019,Orleans,Vermont,VT,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01003,Baldwin,Alabama,AL,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47123,Monroe,Tennessee,TN,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48099,Coryell,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40079,Le Flore,Oklahoma,OK,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Cleveland,Oklahoma,OK,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42041,Cumberland,Pennsylvania,PA,2014-04-20,2020-08-11,21.0,3.593055555555551,,,,,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.14180555555555555,0.30527777777777776,0.30527777777777776,0.30527777777777776,0.30527777777777776,0.30527777777777776,0.30527777777777776,0.30527777777777776,0.5218055555555555,0.5218055555555555,0.5218055555555555,0.5218055555555555,0.6618055555555555,0.6618055555555555,0.6618055555555555,0.6618055555555555,0.6618055555555555,1.4988888888888887,1.4988888888888887,2.221805555555555,2.221805555555555,2.221805555555555,2.2616666666666663,2.335694444444444,2.4711111111111106,2.4711111111111106,2.4711111111111106,2.4711111111111106,2.4711111111111106,2.4711111111111106,2.5437499999999993,2.687777777777774,2.687777777777774,2.687777777777774,2.687777777777774,2.7741666666666602,2.7741666666666602,2.7741666666666602,2.7741666666666602,2.7741666666666602,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,2.84388888888888,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.438611111111106,3.593055555555551,3.593055555555551,3.593055555555551,3.593055555555551
